TIME_PERIOD,Code,private_debt,household_debt,exchange_rate,Country,GDP,housing_price,policy_rate,Housing_Affordability
1997-09-30,XM,,,97.47333333333334,,,59.1804,,
1997-12-31,AE,,,77.83999999999999,,,,,
1997-12-31,BA,,,104.63666666666666,,,,,
1997-12-31,BG,,,60.0,,,,,
1997-12-31,CY,,,100.97000000000001,,,,,
1997-12-31,DZ,,,145.26666666666665,,,,,
1997-12-31,EE,,,69.51,,,,,
1997-12-31,HR,,,98.54333333333334,,,51.4212,8.426666666666668,
1997-12-31,IS,,,103.54666666666667,,,33.186,,
1997-12-31,LT,,,67.03666666666668,,,,,
1997-12-31,LV,,,75.66666666666667,,,,,
1997-12-31,MA,,,106.72333333333334,,,,,
1997-12-31,MK,,,102.24333333333334,,,,,
1997-12-31,MT,,,94.14999999999999,,,,,
1997-12-31,PE,,,100.77666666666669,,,,,
1997-12-31,PH,,,84.3,,,,11.666666666666666,
1997-12-31,RO,,,73.92666666666666,,,,,
1997-12-31,RS,,,117.71666666666665,,,,34.17333333333334,
1997-12-31,SI,,,94.88333333333333,,,,,
1997-12-31,SK,,,53.45333333333334,,,,,
1997-12-31,TW,,,114.25166666666667,,,,,
1997-12-31,XM,46.0,,101.105,,,59.4253,,
1998-03-31,AE,,,82.75,,,,,
1998-03-31,BA,,,102.10000000000001,,,,,
1998-03-31,BG,,,61.51333333333334,,,32.0002,,
1998-03-31,CY,,,100.51,,,,,
1998-03-31,DZ,,,151.03666666666666,,,,,
1998-03-31,EE,,,71.02,,,,,
1998-03-31,HR,,,101.21,,,53.1302,8.356666666666667,
1998-03-31,IS,,,105.60000000000001,,,34.2811,6.94,
1998-03-31,LT,,,70.03,,,,,
1998-03-31,LV,,,77.61,,,,,
1998-03-31,MA,,,107.92666666666666,,,,,
1998-03-31,MK,,,102.19333333333333,,,,,
1998-03-31,MT,,,95.78000000000002,,,,,
1998-03-31,PE,,,103.02,,,59.0857,,
1998-03-31,PH,,,79.26333333333334,,,,13.333333333333334,
1998-03-31,RO,,,84.37333333333333,,,,,
1998-03-31,RS,,,125.78666666666668,,,,35.15,
1998-03-31,SI,,,97.10333333333334,,,,,
1998-03-31,SK,,,54.14666666666667,,,,,
1998-03-31,TW,,,112.61,,,,,
1998-03-31,XM,46.6,,100.73166666666667,,,59.1497,,
1998-06-30,AE,,,81.87333333333333,,,,,
1998-06-30,BA,,,107.43333333333334,,,,,
1998-06-30,BG,,,61.04333333333333,,,33.8636,,
1998-06-30,CY,,,102.72333333333334,,,,,
1998-06-30,DZ,,,148.59666666666666,,,,,
1998-06-30,EE,,,72.02333333333333,,,,,
1998-06-30,HR,,,100.32000000000001,,,52.9364,11.126666666666667,
1998-06-30,IS,,,106.39666666666666,,,34.8453,6.94,
1998-06-30,LT,,,69.62666666666667,,,,,
1998-06-30,LV,,,76.97666666666667,,,,,
1998-06-30,MA,,,108.15666666666668,,,,,
1998-06-30,MK,,,104.63666666666666,,,,,
1998-06-30,MT,,,95.70333333333333,,,,,
1998-06-30,PE,,,101.97333333333334,,,56.7212,,
1998-06-30,PH,,,83.77,,,,13.25,
1998-06-30,RO,,,88.67333333333333,,,,,
1998-06-30,RS,,,77.75333333333333,,,,34.60666666666666,
1998-06-30,SI,,,100.05333333333334,,,,,
1998-06-30,SK,,,54.35666666666666,,,,,
1998-06-30,TW,,,111.805,,,,,
1998-06-30,XM,47.1,,101.88333333333333,,,59.8657,,
1998-09-30,AE,,,82.77,,,,,
1998-09-30,BA,,,105.73666666666666,,,,,
1998-09-30,BG,,,60.73,,,32.4176,,
1998-09-30,CY,,,105.21666666666665,,,,,
1998-09-30,DZ,,,147.35333333333332,,,,,
1998-09-30,EE,,,74.63,,,,,
1998-09-30,HR,,,99.99000000000001,,,53.0999,10.0,
1998-09-30,IS,,,106.58666666666666,,,35.8739,7.033333333333334,
1998-09-30,LT,,,70.32333333333334,,,,,
1998-09-30,LV,,,77.98,,,,,
1998-09-30,MA,,,108.63333333333333,,,,,
1998-09-30,MK,,,100.70333333333333,,,,,
1998-09-30,MT,,,96.11,,,,,
1998-09-30,PE,,,99.72666666666667,,,59.3654,,
1998-09-30,PH,,,79.59,,,,15.0,
1998-09-30,RO,,,88.08333333333333,,,,,
1998-09-30,RS,,,85.77999999999999,,,,34.17333333333334,
1998-09-30,SI,,,100.35333333333334,,,,,
1998-09-30,SK,,,52.85,,,,,
1998-09-30,TW,,,110.065,,,,,
1998-09-30,XM,47.1,,104.56166666666667,,,60.7546,,
1998-12-31,AE,,,78.36666666666666,,,,,
1998-12-31,BA,,,105.53333333333335,,,,,
1998-12-31,BG,,,64.11,,,32.7068,,
1998-12-31,CY,,,106.92,,,,,
1998-12-31,DZ,,,144.6966666666667,,,,,
1998-12-31,EE,,,78.26333333333334,,,,,
1998-12-31,HR,,,99.08666666666666,,,52.4422,10.0,
1998-12-31,IS,,,105.21999999999998,,,35.8076,7.22,
1998-12-31,LT,,,70.37666666666667,,,35.3928,,
1998-12-31,LV,,,82.45666666666666,,,,,
1998-12-31,MA,,,109.01666666666667,,,,,
1998-12-31,MK,,,103.93333333333334,,,,,
1998-12-31,MT,,,95.58666666666666,,,,,
1998-12-31,PE,,,93.03333333333335,,,61.9132,,
1998-12-31,PH,,,80.06666666666666,,,,13.541666666666666,
1998-12-31,RO,,,81.29,,,,,
1998-12-31,RS,,,97.92,,,,34.17333333333334,
1998-12-31,SI,,,101.38666666666666,,,,,
1998-12-31,SK,,,49.97,,,,,
1998-12-31,TW,,,110.71999999999998,,,,,
1998-12-31,XM,47.8,,105.84833333333334,,,61.1814,,
1999-03-31,AE,,,79.97666666666667,,,,,
1999-03-31,BA,,,107.44666666666667,,,,,
1999-03-31,BG,,,64.78666666666668,,,32.9335,,
1999-03-31,CY,,,102.44333333333333,,,,,
1999-03-31,DZ,,,141.10333333333332,,,,,
1999-03-31,EE,,,78.54666666666667,,,,,
1999-03-31,HR,,,97.83666666666666,,,52.0745,10.0,
1999-03-31,IS,,,106.45333333333333,,,38.0721,7.466666666666666,
1999-03-31,LT,,,74.08,,,37.826,,
1999-03-31,LV,,,86.18,,,,,
1999-03-31,MA,,,108.63666666666666,,,,,
1999-03-31,MK,,,102.14,,,,,
1999-03-31,MT,,,95.48333333333333,,,,,
1999-03-31,PE,,,88.87666666666667,,,71.0403,,
1999-03-31,PH,,,86.12333333333333,,,,12.416666666666666,
1999-03-31,RO,,,72.52666666666667,,,,,
1999-03-31,RS,,,102.75999999999999,,,,35.15,
1999-03-31,SI,,,100.82666666666667,,,,,
1999-03-31,SK,,,50.96666666666667,,,,,
1999-03-31,TW,,,109.59500000000001,,,,,
1999-03-31,XM,68.5,46.8,102.48666666666668,,,61.6587,3.0,
1999-06-30,AE,,,81.98333333333333,,,,,
1999-06-30,BA,,,106.29,,,,,
1999-06-30,BG,,,61.85999999999999,,,33.6821,,
1999-06-30,CY,,,101.32666666666667,,,,,
1999-06-30,DZ,,,136.63,,,,,
1999-06-30,EE,,,77.30333333333334,,,,,
1999-06-30,HR,,,96.39999999999999,,,53.5075,10.0,
1999-06-30,IS,,,107.17666666666666,,,40.3895,7.743333333333333,
1999-06-30,LT,,,76.66333333333334,,,31.8535,,
1999-06-30,LV,,,87.09333333333332,,,,,
1999-06-30,MA,,,108.99333333333334,,,,,
1999-06-30,MK,,,97.57666666666667,,,,,
1999-06-30,MT,,,94.82000000000001,,,,,
1999-06-30,PE,,,90.54666666666667,,,66.2189,,
1999-06-30,PH,,,88.62,,,,9.791666666666666,
1999-06-30,RO,,,72.16333333333334,,,,,
1999-06-30,RS,,,108.11333333333334,,,,26.91333333333333,
1999-06-30,SI,,,98.63999999999999,,,,,
1999-06-30,SK,,,48.74333333333333,,,,,
1999-06-30,TW,,,110.735,,,,,
1999-06-30,XM,69.7,47.7,98.17833333333333,,,62.5268,2.5,
1999-09-30,AE,,,81.81333333333333,,,,,
1999-09-30,BA,,,104.38333333333333,,,,,
1999-09-30,BG,,,63.423333333333325,,,32.4843,,
1999-09-30,CY,,,101.41666666666667,,,,,
1999-09-30,DZ,,,134.37333333333333,,,,,
1999-09-30,EE,,,76.39333333333333,,,,,
1999-09-30,HR,,,96.03000000000002,,,53.716,10.0,
1999-09-30,IS,,,109.35000000000001,,,42.3759,8.233333333333334,
1999-09-30,LT,,,75.93666666666667,,,29.5308,,
1999-09-30,LV,,,86.27666666666666,,,,,
1999-09-30,MA,,,110.02666666666666,,,,,
1999-09-30,MK,,,95.59333333333332,,,,,
1999-09-30,MT,,,94.88666666666666,,,,,
1999-09-30,PE,,,90.83666666666666,,,66.7405,,
1999-09-30,PH,,,85.08999999999999,,,,9.0,
1999-09-30,RO,,,74.42999999999999,,,,,
1999-09-30,RS,,,117.73666666666666,,,,26.58666666666667,
1999-09-30,SI,,,99.01333333333334,,,,,
1999-09-30,SK,,,52.589999999999996,,,,,
1999-09-30,TW,,,111.82166666666666,,,,,
1999-09-30,XM,70.2,48.1,96.84666666666668,,,63.9739,2.5,
1999-12-31,AE,,,80.83333333333333,,,,,
1999-12-31,BA,,,102.87,,,,,
1999-12-31,BG,,,64.52666666666666,,,32.9693,,
1999-12-31,CY,,,101.25666666666666,,,,,
1999-12-31,DZ,,,135.23666666666668,,,,,
1999-12-31,EE,,,76.13666666666667,,,,,
1999-12-31,HR,,,94.81,,,54.0598,10.0,
1999-12-31,IS,,,113.08666666666666,,,43.7002,8.6,
1999-12-31,LT,,,75.88666666666667,,,30.0838,,
1999-12-31,LV,,,89.32666666666667,,,,,
1999-12-31,MA,,,110.13333333333333,,,,,
1999-12-31,MK,,,97.45666666666666,,,,,
1999-12-31,MT,,,95.17,,,,,
1999-12-31,PE,,,87.63333333333333,,,69.4937,,
1999-12-31,PH,,,81.43333333333334,,,,8.833333333333334,
1999-12-31,RO,,,76.16666666666667,,,,,
1999-12-31,RS,,,140.1,,,,26.58666666666667,
1999-12-31,SI,,,99.78333333333335,,,,,
1999-12-31,SK,,,54.63333333333333,,,,,
1999-12-31,TW,,,111.0,,,,,
1999-12-31,XM,72.1,48.6,94.58,,,64.3336,2.8333333333333335,
2000-03-31,AE,,,81.99333333333333,,,,,
2000-03-31,BA,,,103.07666666666667,,,,,
2000-03-31,BG,,,65.79,,,32.6924,,
2000-03-31,CY,,,98.97666666666667,,,,,
2000-03-31,DZ,,,138.68,,,,,
2000-03-31,EE,,,75.61999999999999,,,,,
2000-03-31,HR,,,93.62333333333333,,,55.1148,10.0,
2000-03-31,IS,,,115.08,,,45.8138,9.51,
2000-03-31,LT,,,79.17,,,31.3005,,
2000-03-31,LV,,,92.08,,,,,
2000-03-31,MA,,,109.98333333333333,,,,,
2000-03-31,MK,,,96.08333333333333,,,56.83,9.5,
2000-03-31,MT,,,94.63333333333333,,,,,
2000-03-31,PE,,,88.22666666666667,,,65.0931,,
2000-03-31,PH,,,84.28666666666666,,,,8.75,
2000-03-31,RO,,,80.02666666666666,,,,,
2000-03-31,RS,,,142.70666666666668,,,19.648,27.02333333333333,
2000-03-31,SI,,,98.77333333333333,,,,,
2000-03-31,SK,,,57.88999999999999,,,,,
2000-03-31,TW,,,115.01666666666667,,,,,
2000-03-31,XM,72.1,48.6,91.18166666666667,,,65.4226,3.25,
2000-06-30,AE,,,83.87,,,,,
2000-06-30,BA,,,101.83333333333333,,,,,
2000-06-30,BG,,,63.94333333333333,,,32.7837,,
2000-06-30,CY,,,98.02333333333333,,,,,
2000-06-30,DZ,,,129.91666666666666,,,,,
2000-06-30,EE,,,74.26666666666667,,,,,
2000-06-30,HR,,,94.66000000000001,,,53.9377,6.9433333333333325,
2000-06-30,IS,,,116.59333333333332,,,48.1045,9.753333333333332,
2000-06-30,LT,,,81.69,,,28.8672,,
2000-06-30,LV,,,93.67333333333333,,,,,
2000-06-30,MA,,,111.05333333333334,,,,,
2000-06-30,MK,,,96.85000000000001,,,59.04,9.256666666666666,
2000-06-30,MT,,,93.47666666666667,,,,,
2000-06-30,PE,,,89.31666666666666,,,66.3565,,
2000-06-30,PH,,,82.86333333333333,,,,9.583333333333334,
2000-06-30,RO,,,83.40333333333334,,,,,
2000-06-30,RS,,,155.35,,,23.4046,27.0,
2000-06-30,SI,,,97.43666666666667,,,,,
2000-06-30,SK,,,57.946666666666665,,,,,
2000-06-30,TW,,,116.87666666666667,,,,,
2000-06-30,XM,72.8,48.8,88.03166666666668,,,66.4279,3.9166666666666665,
2000-09-30,AE,,,85.49333333333334,,,,,
2000-09-30,BA,,,102.09666666666668,,,,,
2000-09-30,BG,,,65.52,,,33.1673,,
2000-09-30,CY,,,96.87,,,,,
2000-09-30,DZ,,,127.44333333333333,,,,,
2000-09-30,EE,,,74.17333333333333,,,,,
2000-09-30,HR,,,96.49333333333334,,,50.8439,3.81,
2000-09-30,IS,,,112.44,,,48.4252,10.06,
2000-09-30,LT,,,82.3,,,26.8764,,
2000-09-30,LV,,,92.31333333333333,,,,,
2000-09-30,MA,,,111.46666666666665,,,,,
2000-09-30,MK,,,93.02666666666666,,,61.93,8.83,
2000-09-30,MT,,,92.71,,,,,
2000-09-30,PE,,,91.04,,,64.7339,,
2000-09-30,PH,,,78.52333333333333,,,,10.333333333333334,
2000-09-30,RO,,,83.90666666666667,,,,,
2000-09-30,RS,,,182.32666666666668,,,27.1819,26.669999999999998,
2000-09-30,SI,,,96.66000000000001,,,,,
2000-09-30,SK,,,56.629999999999995,,,,,
2000-09-30,TW,,,116.40833333333335,,,,,
2000-09-30,XM,74.1,49.1,86.80166666666666,,,67.5387,4.333333333333333,
2000-12-31,AE,,,87.71,,,,,
2000-12-31,BA,,,104.46666666666665,,,,,
2000-12-31,BG,,,67.04333333333334,,,32.4279,,
2000-12-31,CY,,,96.78333333333335,,,,,
2000-12-31,DZ,,,131.29333333333332,,,,,
2000-12-31,EE,,,74.22,,,,,
2000-12-31,HR,,,96.19,,,49.1715,4.86,
2000-12-31,IS,,,108.73666666666666,,,49.3414,10.770000000000001,
2000-12-31,LT,,,84.24,,,29.6414,,
2000-12-31,LV,,,92.11000000000001,,,,,
2000-12-31,MA,,,113.68666666666667,,,,,
2000-12-31,MK,,,94.28000000000002,,,67.29,7.266666666666667,
2000-12-31,MT,,,93.06666666666666,,,,,
2000-12-31,PE,,,91.97333333333334,,,65.1266,,
2000-12-31,PH,,,74.13000000000001,,,,14.5,
2000-12-31,RO,,,83.61999999999999,,,,,
2000-12-31,RS,,,193.96,,,29.2998,26.669999999999998,
2000-12-31,SI,,,96.54666666666667,,,,,
2000-12-31,SK,,,55.71333333333333,,,,,
2000-12-31,TW,,,114.65666666666668,,,,,
2000-12-31,XM,76.3,49.5,84.95666666666666,,,67.9426,4.75,
2001-03-31,AE,,,87.66333333333334,,,,,
2001-03-31,BA,,,114.25666666666666,,,,,
2001-03-31,BG,,,69.64,,,33.1037,,
2001-03-31,CY,,,98.75,,,,,
2001-03-31,DZ,,,135.0533333333333,,,,,
2001-03-31,EE,,,76.88,,,,,
2001-03-31,HR,,,96.28333333333335,,,54.7893,3.25,
2001-03-31,IS,,,105.63333333333333,,,49.5247,10.623333333333333,
2001-03-31,LT,,,80.27333333333333,,,35.0609,,
2001-03-31,LV,,,89.14,,,,,
2001-03-31,MA,,,110.81666666666666,,,,4.916666666666667,
2001-03-31,MK,,,104.54333333333334,,,68.79,7.716666666666666,
2001-03-31,MT,,,93.51666666666665,,,,,
2001-03-31,PE,,,92.00333333333333,,,58.4434,,
2001-03-31,PH,,,76.75333333333333,,,,11.0,
2001-03-31,RO,,,81.83666666666666,,,,,
2001-03-31,RS,,,60.02333333333333,,,29.7329,22.713333333333335,
2001-03-31,SI,,,97.46666666666665,,,,,
2001-03-31,SK,,,57.333333333333336,,,,,
2001-03-31,TW,,,113.77,,,,,
2001-03-31,XM,76.2,49.3,90.17666666666666,,,68.8491,4.75,
2001-06-30,AE,,,90.71,,,,,
2001-06-30,BA,,,110.70333333333333,,,,,
2001-06-30,BG,,,68.60666666666667,,,32.6084,,
2001-06-30,CY,,,98.34333333333332,,,,,
2001-06-30,DZ,,,136.67,,,,,
2001-06-30,EE,,,76.05333333333333,,,,,
2001-06-30,HR,,,99.98666666666668,,,55.4749,3.1,
2001-06-30,IS,,,97.21333333333332,,,50.7158,10.33,
2001-06-30,LT,,,83.28666666666668,,,32.9595,,
2001-06-30,LV,,,90.83999999999999,,,,,
2001-06-30,MA,,,106.50999999999999,,,,4.75,
2001-06-30,MK,,,104.0,,,67.58,14.756666666666666,
2001-06-30,MT,,,94.53333333333335,,,,,
2001-06-30,PE,,,92.44333333333333,,,64.9299,,
2001-06-30,PH,,,76.11,,,,9.166666666666666,
2001-06-30,RO,,,84.99000000000001,,,,,
2001-06-30,RS,,,68.60333333333334,,,30.3936,17.01,
2001-06-30,SI,,,97.31666666666666,,,,,
2001-06-30,SK,,,58.083333333333336,,,,,
2001-06-30,TW,,,112.59833333333334,,,,,
2001-06-30,XM,76.9,49.5,87.93333333333334,,,69.8161,4.583333333333333,
2001-09-30,AE,,,90.33666666666666,,,,,
2001-09-30,BA,,,109.89999999999999,,,,,
2001-09-30,BG,,,69.48,,,33.1304,,
2001-09-30,CY,,,99.33,,,,,
2001-09-30,DZ,,,135.76333333333335,,,,,
2001-09-30,EE,,,77.21666666666665,,,,,
2001-09-30,HR,,,99.81,,,50.6864,4.943333333333333,
2001-09-30,IS,,,98.05666666666667,,,51.1282,10.33,
2001-09-30,LT,,,82.57000000000001,,,36.4988,,
2001-09-30,LV,,,90.48,,,,,
2001-09-30,MA,,,105.53333333333335,,,,4.75,
2001-09-30,MK,,,103.66666666666667,,,66.81,20.0,
2001-09-30,MT,,,95.99,,,,,
2001-09-30,PE,,,94.54666666666667,,,58.4566,,
2001-09-30,PH,,,74.63333333333334,,,,9.0,
2001-09-30,RO,,,84.2,,,,,
2001-09-30,RS,,,74.58,,,31.2969,22.22,
2001-09-30,SI,,,97.62333333333333,,,,,
2001-09-30,SK,,,58.44333333333333,,,,,
2001-09-30,TW,,,108.185,,,,,
2001-09-30,XM,77.6,49.6,89.27,,,70.9111,4.166666666666667,
2001-12-31,AE,,,90.98333333333333,,,,,
2001-12-31,BA,,,110.22666666666667,,,,,
2001-12-31,BG,,,71.07333333333334,,,32.6453,,
2001-12-31,CY,,,101.49000000000001,,,,,
2001-12-31,DZ,,,139.57666666666668,,,,,
2001-12-31,EE,,,77.23,,,,,
2001-12-31,HR,,,99.31666666666666,,,51.9917,2.99,
2001-12-31,IS,,,94.65666666666668,,,51.6779,9.843333333333334,
2001-12-31,LT,,,82.08666666666666,,,41.9183,,
2001-12-31,LV,,,90.62666666666667,,,,,
2001-12-31,MA,,,106.14666666666666,,,,4.416666666666667,
2001-12-31,MK,,,103.13666666666667,,,67.18,15.666666666666666,
2001-12-31,MT,,,97.00333333333333,,,,,
2001-12-31,PE,,,95.61000000000001,,,60.6535,,
2001-12-31,PH,,,75.85000000000001,,,,8.25,
2001-12-31,RO,,,85.27,,,,,
2001-12-31,RS,,,78.07666666666667,,,31.6729,16.626666666666665,
2001-12-31,SI,,,98.41000000000001,,,,,
2001-12-31,SK,,,57.96666666666667,,,,,
2001-12-31,TW,,,109.815,,,,,
2001-12-31,XM,79.7,49.6,89.91166666666668,,,71.2714,3.4166666666666665,
2002-03-31,AE,,,92.58333333333333,,,,,
2002-03-31,BA,,,109.88333333333333,,,,,
2002-03-31,BG,,,72.38333333333333,,,32.7847,,
2002-03-31,CY,,,98.98333333333333,,,43.9916,,
2002-03-31,DZ,,,135.96,,,,,
2002-03-31,EE,,,77.40666666666668,,,,,
2002-03-31,HR,,,98.37666666666667,,,55.0351,2.41,
2002-03-31,IS,,,100.00666666666666,,,52.2277,9.450000000000001,
2002-03-31,LT,,,83.58999999999999,,,39.485,,
2002-03-31,LV,,,89.88333333333333,,,,,
2002-03-31,MA,,,107.28333333333335,,,,4.083333333333333,
2002-03-31,MK,,,102.67999999999999,,,70.26,13.666666666666666,
2002-03-31,MT,,,96.29,,,,,
2002-03-31,PE,,,95.37666666666667,,,57.8199,,
2002-03-31,PH,,,78.7,,,,7.25,
2002-03-31,RO,,,87.21999999999998,,,,,
2002-03-31,RS,,,77.36999999999999,,,31.5183,14.236666666666666,
2002-03-31,SI,,,98.79,,,,,
2002-03-31,SK,,,59.41,,,,,
2002-03-31,TW,,,109.58666666666666,,,,,
2002-03-31,XM,80.8,49.7,89.23666666666666,,,72.8382,3.25,
2002-06-30,AE,,,90.12666666666667,,,,,
2002-06-30,BA,,,106.96,,,,,
2002-06-30,BG,,,71.90666666666665,,,33.2544,,
2002-06-30,CY,,,100.38666666666667,,,43.7305,,
2002-06-30,DZ,,,126.25999999999999,,,,,
2002-06-30,EE,,,78.67,,,,,
2002-06-30,HR,,,99.90666666666668,,,54.4014,1.3033333333333335,
2002-06-30,IS,,,104.80333333333333,,,52.4109,8.483333333333334,
2002-06-30,LT,,,83.75,,,39.8168,,
2002-06-30,LV,,,87.97666666666667,,,,,
2002-06-30,MA,,,107.38333333333333,,,,3.75,
2002-06-30,MK,,,103.46333333333332,,,74.2,13.0,
2002-06-30,MT,,,95.71333333333332,,,,,
2002-06-30,PE,,,95.86000000000001,,,59.1599,,
2002-06-30,PH,,,77.96333333333332,,,,7.0,
2002-06-30,RO,,,84.33666666666666,,,,,
2002-06-30,RS,,,78.39333333333333,,,31.203,10.5,
2002-06-30,SI,,,99.38,,,,,
2002-06-30,SK,,,58.43333333333334,,,,,
2002-06-30,TW,,,107.96333333333332,,,,,
2002-06-30,XM,81.0,50.1,91.53000000000002,,,74.2622,3.25,
2002-09-30,AE,,,87.48,,,,,
2002-09-30,BA,,,107.83333333333333,,,,,
2002-09-30,BG,,,72.56,,,33.838,,
2002-09-30,CY,,,103.56666666666666,,,46.4913,,
2002-09-30,DZ,,,121.46666666666665,,,,,
2002-09-30,EE,,,79.58666666666666,,,,,
2002-09-30,HR,,,100.31333333333333,,,57.4791,0.8766666666666666,
2002-09-30,IS,,,107.14999999999999,,,53.9686,7.4366666666666665,
2002-09-30,LT,,,84.69,,,41.4759,,
2002-09-30,LV,,,85.53333333333335,,,,,
2002-09-30,MA,,,105.99333333333334,,,,3.75,
2002-09-30,MK,,,103.15666666666665,,,78.34,10.299999999999999,
2002-09-30,MT,,,96.78666666666668,,,,,
2002-09-30,PE,,,93.32666666666667,,,68.8154,,
2002-09-30,PH,,,74.58666666666666,,,,7.0,
2002-09-30,RO,,,83.17333333333333,,,,,
2002-09-30,RS,,,83.58666666666666,,,30.7191,9.5,
2002-09-30,SI,,,100.08999999999999,,,,,
2002-09-30,SK,,,57.98666666666667,,,,,
2002-09-30,TW,,,105.82,,,,,
2002-09-30,XM,80.9,50.3,94.96666666666665,,,75.6409,3.25,
2002-12-31,AE,,,87.21333333333332,,,,,
2002-12-31,BA,,,108.02,,,,,
2002-12-31,BG,,,73.0,,,34.0339,,
2002-12-31,CY,,,105.71,,,46.7523,,
2002-12-31,DZ,,,120.22666666666667,,,,,
2002-12-31,EE,,,79.59333333333333,,,,,
2002-12-31,HR,,,99.52333333333333,,,57.8411,0.5666666666666668,
2002-12-31,IS,,,106.62,,,55.114,6.1000000000000005,
2002-12-31,LT,,,84.44666666666667,,,43.1349,,
2002-12-31,LV,,,84.94666666666667,,,,,
2002-12-31,MA,,,106.70666666666666,,,,3.5833333333333335,
2002-12-31,MK,,,102.97666666666667,,,75.81,13.746666666666668,
2002-12-31,MT,,,97.50666666666666,,,,,
2002-12-31,PE,,,94.77666666666666,,,59.6684,,
2002-12-31,PH,,,72.57,,,,7.0,
2002-12-31,RO,,,83.91,,,,,
2002-12-31,RS,,,85.17,,,33.7798,9.5,
2002-12-31,SI,,,99.98333333333333,,,,,
2002-12-31,SK,,,61.303333333333335,,,,,
2002-12-31,TW,,,103.78833333333334,,,,,
2002-12-31,XM,81.4,50.9,96.10833333333333,,,76.061,3.0833333333333335,
2003-03-31,AE,,,84.37333333333333,,,58.4106,,
2003-03-31,BA,,,109.48,,,,,
2003-03-31,BG,,,74.86333333333333,,,34.4841,,
2003-03-31,CY,,,107.08666666666666,,,46.0195,,
2003-03-31,DZ,,,113.45333333333333,,,,,
2003-03-31,EE,,,81.21,,,,,
2003-03-31,HR,,,98.68333333333334,,,63.0007,1.4933333333333334,
2003-03-31,IS,,,110.92333333333333,,,57.1298,5.316666666666666,
2003-03-31,LT,,,85.30333333333333,,,48.8862,,
2003-03-31,LV,,,83.47,,,,,
2003-03-31,MA,,,105.67666666666666,,,,3.25,
2003-03-31,MK,,,103.20333333333333,,,78.43,11.466666666666667,
2003-03-31,MT,,,97.70333333333333,,,,,
2003-03-31,PE,,,94.73333333333333,,,50.7241,,
2003-03-31,PH,,,70.00666666666666,,,,7.0,
2003-03-31,RO,,,82.97666666666667,,,,19.083333333333332,
2003-03-31,RS,,,84.90666666666667,,,40.316,9.0,
2003-03-31,SI,,,101.14333333333333,,,,,
2003-03-31,SK,,,65.38333333333334,,,,,
2003-03-31,TW,,,100.47833333333334,,,,,
2003-03-31,XM,81.2,51.0,100.68666666666667,,,77.2648,2.6666666666666665,
2003-06-30,AE,,,82.38333333333333,,,56.8865,,
2003-06-30,BA,,,108.55666666666667,,,,,
2003-06-30,BG,,,74.89,,,35.965,,
2003-06-30,CY,,,109.02333333333333,,,46.5516,,
2003-06-30,DZ,,,110.19666666666667,,,,,
2003-06-30,EE,,,81.73,,,,,
2003-06-30,HR,,,99.99000000000001,,,64.811,1.6333333333333335,
2003-06-30,IS,,,112.42333333333333,,,58.5958,5.16,
2003-06-30,LT,,,86.15000000000002,,,44.2409,,
2003-06-30,LV,,,82.04333333333334,,,,,
2003-06-30,MA,,,105.63,,,,3.25,
2003-06-30,MK,,,105.08666666666666,,,78.2,7.0,
2003-06-30,MT,,,99.25666666666666,,,,,
2003-06-30,PE,,,92.14,,,55.061,,
2003-06-30,PH,,,71.11333333333333,,,,7.0,
2003-06-30,RO,,,81.48666666666666,,,,18.333333333333332,
2003-06-30,RS,,,84.33666666666666,,,43.6315,9.0,
2003-06-30,SI,,,102.25999999999999,,,,,
2003-06-30,SK,,,67.20666666666666,,,,,
2003-06-30,TW,,,98.81166666666667,,,,,
2003-06-30,XM,81.9,51.5,104.97166666666668,,,78.6716,2.3333333333333335,
2003-09-30,AE,,,82.90666666666668,,,55.8381,,
2003-09-30,BA,,,107.74000000000001,,,,,
2003-09-30,BG,,,74.17333333333333,,,38.5832,,
2003-09-30,CY,,,107.19333333333333,,,47.6559,,
2003-09-30,DZ,,,115.30666666666667,,,,,
2003-09-30,EE,,,81.37,,,,,
2003-09-30,HR,,,100.21666666666665,,,65.4447,4.306666666666667,
2003-09-30,IS,,,107.49333333333334,,,61.5279,5.16,
2003-09-30,LT,,,84.67666666666666,,,45.347,,
2003-09-30,LV,,,82.01666666666667,,,,,
2003-09-30,MA,,,106.54333333333334,,,,3.25,
2003-09-30,MK,,,104.12,,,76.03,7.0,
2003-09-30,MT,,,98.33,,,,,
2003-09-30,PE,,,91.41000000000001,,,51.9545,2.75,
2003-09-30,PH,,,69.04666666666667,,,,6.75,
2003-09-30,RO,,,83.36333333333333,,,,18.916666666666668,
2003-09-30,RS,,,84.51,,,43.7279,9.0,
2003-09-30,SI,,,101.75,,,,,
2003-09-30,SK,,,67.09333333333333,,,,,
2003-09-30,TW,,,99.35666666666667,,,,,
2003-09-30,XM,81.7,51.9,104.23166666666667,,,80.0239,2.0,
2003-12-31,AE,,,80.69333333333333,,,57.8269,,
2003-12-31,BA,,,109.14333333333333,,,,,
2003-12-31,BG,,,77.16000000000001,,,41.226,,
2003-12-31,CY,,,110.33999999999999,,,48.5895,,
2003-12-31,DZ,,,118.83666666666666,,,,,
2003-12-31,EE,,,81.66666666666667,,,,,
2003-12-31,HR,,,99.08,,,69.9706,3.3066666666666666,
