code,private_debt,household_debt,country,log_GDP,date,quarter,country_id,lag_GDP,lag_hhd,l_GDP_dif,hd_dif
CA,85.400002,94,Canada,13.088037,31dec2011,2011q4,Canada,13.080121,94.699997,.0079154968,-.69999695
CA,86.599998,93.400002,Canada,13.088668,31mar2012,2012q1,Canada,13.088037,94,.0006313324,-.59999847
CA,87.599998,94.099998,Canada,13.091913,30jun2012,2012q2,Canada,13.088668,93.400002,.0032453537,.69999695
CA,88.900002,94.900002,Canada,13.093281,30sep2012,2012q3,Canada,13.091913,94.099998,.001367569,.80000305
CA,89.5,95.300003,Canada,13.095336,31dec2012,2012q4,Canada,13.093281,94.900002,.0020551682,.40000153
CA,92.199997,94.800003,Canada,13.104248,31mar2013,2013q1,Canada,13.095336,95.300003,.0089120865,-.5
CA,93.900002,95.400002,Canada,13.10999,30jun2013,2013q2,Canada,13.104248,94.800003,.0057420731,.59999847
CA,94.400002,95.699997,Canada,13.118179,30sep2013,2013q3,Canada,13.10999,95.400002,.0081892014,.29999542
CA,94.900002,95.400002,Canada,13.128591,31dec2013,2013q4,Canada,13.118179,95.699997,.010411263,-.29999542
CA,97.300003,94.699997,Canada,13.13028,31mar2014,2014q1,Canada,13.128591,95.400002,.0016889572,-.70000458
CA,97.5,94.900002,Canada,13.139354,30jun2014,2014q2,Canada,13.13028,94.699997,.0090742111,.20000458
CA,98.900002,95.199997,Canada,13.148894,30sep2014,2014q3,Canada,13.139354,94.900002,.0095405579,.29999542
CA,99,95.099998,Canada,13.155782,31dec2014,2014q4,Canada,13.148894,95.199997,.0068874359,-.099998474
CA,104.8,95.5,Canada,13.150198,31mar2015,2015q1,Canada,13.155782,95.099998,-.0055837631,.40000153
CA,105.3,97.400002,Canada,13.147465,30jun2015,2015q2,Canada,13.150198,95.5,-.0027332306,1.9000015
CA,107.3,99.300003,Canada,13.151039,30sep2015,2015q3,Canada,13.147465,97.400002,.0035743713,1.9000015
CA,108.6,100.7,Canada,13.151702,31dec2015,2015q4,Canada,13.151039,99.300003,.00066280365,1.3999939
CA,107.4,101.2,Canada,13.157601,31mar2016,2016q1,Canada,13.151702,100.7,.0058994293,.5
CA,109.2,102.9,Canada,13.152607,30jun2016,2016q2,Canada,13.157601,101.2,-.0049943924,1.7000046
CA,110.4,104,Canada,13.162931,30sep2016,2016q3,Canada,13.152607,102.9,.010324478,1.0999985
CA,109.6,104.2,Canada,13.168527,31dec2016,2016q4,Canada,13.162931,104,.0055952072,.19999695
CA,110.8,103.8,Canada,13.18103,31mar2017,2017q1,Canada,13.168527,104.2,.012503624,-.3999939
CA,110.3,104,Canada,13.191501,30jun2017,2017q2,Canada,13.18103,103.8,.01047039,.19999695
CA,109.6,104.1,Canada,13.191814,30sep2017,2017q3,Canada,13.191501,104,.00031375885,.099998474
CA,110,103.6,Canada,13.196876,31dec2017,2017q4,Canada,13.191814,104.1,.0050611496,-.5
CA,110.9,102.9,Canada,13.208433,31mar2018,2018q1,Canada,13.196876,103.6,.011557579,-.69999695
CA,113,102.9,Canada,13.216204,30jun2018,2018q2,Canada,13.208433,102.9,.0077705383,0
CA,112.3,102.8,Canada,13.221235,30sep2018,2018q3,Canada,13.216204,102.9,.0050315857,-.099998474
CA,113,103,Canada,13.223588,31dec2018,2018q4,Canada,13.221235,102.8,.0023527145,.19999695
CA,114.4,102.5,Canada,13.225991,31mar2019,2019q1,Canada,13.223588,103,.0024032593,-.5
CA,116.4,103.2,Canada,13.236879,30jun2019,2019q2,Canada,13.225991,102.5,.0108881,.69999695
CA,117.3,103.9,Canada,13.239673,30sep2019,2019q3,Canada,13.236879,103.2,.0027933121,.70000458
CA,117.6,103.5,Canada,13.242523,31dec2019,2019q4,Canada,13.239673,103.9,.0028505325,-.40000153
CA,122,103.7,Canada,13.222831,31mar2020,2020q1,Canada,13.242523,103.5,-.019692421,.19999695
CA,129.8,107.8,Canada,13.106298,30jun2020,2020q2,Canada,13.222831,103.7,-.11653233,4.1000061
CA,131.5,110.5,Canada,13.193242,30sep2020,2020q3,Canada,13.106298,107.8,.086943626,2.6999969
CA,132.8,112.2,Canada,13.211851,31dec2020,2020q4,Canada,13.193242,110.5,.018609047,1.6999969
CA,132.7,111.1,Canada,13.226148,31mar2021,2021q1,Canada,13.211851,112.2,.014296532,-1.0999985
CA,129.5,108.8,Canada,13.223023,30jun2021,2021q2,Canada,13.226148,111.1,-.0031242371,-2.2999954
CA,127.9,107.8,Canada,13.239685,30sep2021,2021q3,Canada,13.223023,108.8,.016661644,-1
CA,126.4,106.4,Canada,13.255257,31dec2021,2021q4,Canada,13.239685,107.8,.015571594,-1.4000015
CA,122,104.8,Canada,13.264824,31mar2022,2022q1,Canada,13.255257,106.4,.0095672607,-1.5999985
CA,117.2,103.9,Canada,13.274175,30jun2022,2022q2,Canada,13.264824,104.8,.0093507767,-.90000153
CA,115.9,102.7,Canada,13.278745,30sep2022,2022q3,Canada,13.274175,103.9,.0045700073,-1.2000046
CA,115.7,101.6,Canada,13.276588,31dec2022,2022q4,Canada,13.278745,102.7,-.0021562576,-1.0999985
CA,117.3,100.6,Canada,13.285031,31mar2023,2023q1,Canada,13.276588,101.6,.0084428787,-1
CA,117.4,101.7,Canada,13.286763,30jun2023,2023q2,Canada,13.285031,100.6,.0017318726,1.0999985
CA,117.5,102.3,Canada,13.286028,30sep2023,2023q3,Canada,13.286763,101.7,-.0007352829,.6000061
CL,66.599998,30.5,Chile,17.371,30jun2008,2008q2,Chile,17.370014,29.5,.00098609924,1
CL,72.400002,31.700001,Chile,17.362818,30sep2008,2008q3,Chile,17.371,30.5,-.0081825256,1.2000008
CL,78.900002,32.700001,Chile,17.354755,31dec2008,2008q4,Chile,17.362818,31.700001,-.0080623627,1
CL,79.5,33,Chile,17.34988,31mar2009,2009q1,Chile,17.354755,32.700001,-.0048751831,.29999924
CL,76.400002,33.400002,Chile,17.34404,30jun2009,2009q2,Chile,17.34988,33,-.0058403015,.40000153
CL,77.699997,33.700001,Chile,17.355932,30sep2009,2009q3,Chile,17.34404,33.400002,.011892319,.29999924
CL,76.300003,34,Chile,17.368156,31dec2009,2009q4,Chile,17.355932,33.700001,.012224197,.29999924
CL,76.5,33.599998,Chile,17.371387,31mar2010,2010q1,Chile,17.368156,34,.0032310486,-.40000153
CL,77.199997,33.299999,Chile,17.404758,30jun2010,2010q2,Chile,17.371387,33.599998,.033370972,-.29999924
CL,72.199997,32.799999,Chile,17.427961,30sep2010,2010q3,Chile,17.404758,33.299999,.023202896,-.5
CL,70.199997,32.599998,Chile,17.439789,31dec2010,2010q4,Chile,17.427961,32.799999,.011827469,-.20000076
CL,70.400002,32.299999,Chile,17.451378,31mar2011,2011q1,Chile,17.439789,32.599998,.01158905,-.29999924
CL,70.199997,32.5,Chile,17.465645,30jun2011,2011q2,Chile,17.451378,32.299999,.014266968,.20000076
CL,73.599998,33,Chile,17.472038,30sep2011,2011q3,Chile,17.465645,32.5,.0063934326,.5
CL,75.400002,33.799999,Chile,17.493553,31dec2011,2011q4,Chile,17.472038,33,.021514893,.79999924
CL,74.5,34.299999,Chile,17.513897,31mar2012,2012q1,Chile,17.493553,33.799999,.020343781,.5
CL,77.199997,34.599998,Chile,17.532263,30jun2012,2012q2,Chile,17.513897,34.299999,.01836586,.29999924
CL,77,34.700001,Chile,17.540005,30sep2012,2012q3,Chile,17.532263,34.599998,.0077419281,.10000229
CL,80.5,35.299999,Chile,17.545923,31dec2012,2012q4,Chile,17.540005,34.700001,.0059185028,.59999847
CL,79.900002,35.700001,Chile,17.553476,31mar2013,2013q1,Chile,17.545923,35.299999,.0075531006,.40000153
CL,82.599998,36.099998,Chile,17.560137,30jun2013,2013q2,Chile,17.553476,35.700001,.0066604614,.39999771
CL,83.900002,36.599998,Chile,17.56778,30sep2013,2013q3,Chile,17.560137,36.099998,.007642746,.5
CL,87.199997,37.299999,Chile,17.571932,31dec2013,2013q4,Chile,17.56778,36.599998,.004152298,.70000076
CL,89.5,37.799999,Chile,17.57407,31mar2014,2014q1,Chile,17.571932,37.299999,.0021381378,.5
CL,90,38.400002,Chile,17.580616,30jun2014,2014q2,Chile,17.57407,37.799999,.0065460205,.60000229
CL,94.5,38.599998,Chile,17.577066,30sep2014,2014q3,Chile,17.580616,38.400002,-.0035495758,.19999695
CL,96.900002,39.400002,Chile,17.589712,31dec2014,2014q4,Chile,17.577066,38.599998,.012645721,.80000305
CL,97,39.400002,Chile,17.5949,31mar2015,2015q1,Chile,17.589712,39.400002,.0051879883,0
CL,96.900002,39.799999,Chile,17.603386,30jun2015,2015q2,Chile,17.5949,39.400002,.0084857941,.39999771
CL,105.3,40.299999,Chile,17.599998,30sep2015,2015q3,Chile,17.603386,39.799999,-.0033874512,.5
CL,104.3,41.299999,Chile,17.60874,31dec2015,2015q4,Chile,17.599998,40.299999,.0087413788,1
CL,102,41.5,Chile,17.618776,31mar2016,2016q1,Chile,17.60874,41.299999,.010036469,.20000076
CL,100.7,41.900002,Chile,17.613075,30jun2016,2016q2,Chile,17.618776,41.5,-.0057010651,.40000153
CL,100.5,42,Chile,17.619841,30sep2016,2016q3,Chile,17.613075,41.900002,.0067653656,.099998474
CL,100.4,42.400002,Chile,17.620213,31dec2016,2016q4,Chile,17.619841,42,.00037193298,.40000153
CL,99.599998,43,Chile,17.612516,31mar2017,2017q1,Chile,17.620213,42.400002,-.0076961517,.59999847
CL,99.099998,43.299999,Chile,17.625387,30jun2017,2017q2,Chile,17.612516,43,.012870789,.29999924
CL,96.5,43.400002,Chile,17.643763,30sep2017,2017q3,Chile,17.625387,43.299999,.018375397,.10000229
CL,93.800003,43.799999,Chile,17.653425,31dec2017,2017q4,Chile,17.643763,43.400002,.0096626282,.39999771
CL,92.699997,43.900002,Chile,17.662193,31mar2018,2018q1,Chile,17.653425,43.799999,.0087680817,.10000229
CL,93.599998,44.200001,Chile,17.67543,30jun2018,2018q2,Chile,17.662193,43.900002,.013237,.29999924
CL,95,44.900002,Chile,17.67094,30sep2018,2018q3,Chile,17.67543,44.200001,-.0044898987,.70000076
CL,97.599998,45.900002,Chile,17.685295,31dec2018,2018q4,Chile,17.67094,44.900002,.014354706,1
CL,97.199997,46.299999,Chile,17.677557,31mar2019,2019q1,Chile,17.685295,45.900002,-.0077381134,.39999771
CL,99.800003,47.099998,Chile,17.691116,30jun2019,2019q2,Chile,17.677557,46.299999,.013559341,.79999924
CL,104.4,47.599998,Chile,17.693495,30sep2019,2019q3,Chile,17.691116,47.099998,.0023784637,.5
CL,106.1,48.099998,Chile,17.652946,31dec2019,2019q4,Chile,17.693495,47.599998,-.040548325,.5
CL,111.9,48.299999,Chile,17.671661,31mar2020,2020q1,Chile,17.652946,48.099998,.018714905,.20000076
CL,119.7,48.700001,Chile,17.535852,30jun2020,2020q2,Chile,17.671661,48.299999,-.13580894,.40000153
CL,118.9,48.799999,Chile,17.58634,30sep2020,2020q3,Chile,17.535852,48.700001,.050487518,.099998474
CL,109.8,48.400002,Chile,17.652622,31dec2020,2020q4,Chile,17.58634,48.799999,.066282272,-.39999771
CL,107.9,48.099998,Chile,17.687778,31mar2021,2021q1,Chile,17.652622,48.400002,.03515625,-.30000305
CL,101.7,46.599998,Chile,17.69779,30jun2021,2021q2,Chile,17.687778,48.099998,.010011673,-1.5
CL,102.8,45.200001,Chile,17.739748,30sep2021,2021q3,Chile,17.69779,46.599998,.041957855,-1.3999977
CL,101.8,44.900002,Chile,17.762394,31dec2021,2021q4,Chile,17.739748,45.200001,.02264595,-.29999924
CL,96.400002,44.700001,Chile,17.74757,31mar2022,2022q1,Chile,17.762394,44.900002,-.014823914,-.20000076
CL,103.1,45.299999,Chile,17.743048,30jun2022,2022q2,Chile,17.74757,44.700001,-.0045223236,.59999847
CL,103.9,45.599998,Chile,17.741243,30sep2022,2022q3,Chile,17.743048,45.299999,-.0018043518,.29999924
CL,97.099998,46.299999,Chile,17.740469,31dec2022,2022q4,Chile,17.741243,45.599998,-.00077438354,.70000076
CL,90.900002,46.200001,Chile,17.747393,31mar2023,2023q1,Chile,17.740469,46.299999,.0069236755,-.099998474
CL,90.800003,46,Chile,17.7402,30jun2023,2023q2,Chile,17.747393,46.200001,-.0071926117,-.20000076
CL,95.400002,45.900002,Chile,17.748468,30sep2023,2023q3,Chile,17.7402,46,.0082683563,-.099998474
HK,144.3,52,"China, P.R.: Hong Kong",13.256452,30jun2008,2008q2,"China, P.R.: Hong Kong",13.268204,51.400002,-.011752129,.59999847
HK,146,52,"China, P.R.: Hong Kong",13.245254,30sep2008,2008q3,"China, P.R.: Hong Kong",13.256452,52,-.011198044,0
HK,140.5,51.299999,"China, P.R.: Hong Kong",13.22504,31dec2008,2008q4,"China, P.R.: Hong Kong",13.245254,52,-.020213127,-.70000076
HK,135.3,51.099998,"China, P.R.: Hong Kong",13.190123,31mar2009,2009q1,"China, P.R.: Hong Kong",13.22504,51.299999,-.034917831,-.20000076
HK,142.5,52.200001,"China, P.R.: Hong Kong",13.225058,30jun2009,2009q2,"China, P.R.: Hong Kong",13.190123,51.099998,.034934998,1.1000023
HK,143.8,54.200001,"China, P.R.: Hong Kong",13.230211,30sep2009,2009q3,"China, P.R.: Hong Kong",13.225058,52.200001,.005153656,2
HK,139,55.5,"China, P.R.: Hong Kong",13.249553,31dec2009,2009q4,"China, P.R.: Hong Kong",13.230211,54.200001,.019341469,1.2999992
HK,144.8,55.299999,"China, P.R.: Hong Kong",13.268165,31mar2010,2010q1,"China, P.R.: Hong Kong",13.249553,55.5,.018611908,-.20000076
HK,155,56.5,"China, P.R.: Hong Kong",13.285262,30jun2010,2010q2,"China, P.R.: Hong Kong",13.268165,55.299999,.017097473,1.2000008
HK,166.7,57.700001,"China, P.R.: Hong Kong",13.293902,30sep2010,2010q3,"China, P.R.: Hong Kong",13.285262,56.5,.0086402893,1.2000008
HK,165.60001,59.299999,"China, P.R.: Hong Kong",13.310016,31dec2010,2010q4,"China, P.R.: Hong Kong",13.293902,57.700001,.016113281,1.5999985
HK,177.7,59.099998,"China, P.R.: Hong Kong",13.337069,31mar2011,2011q1,"China, P.R.: Hong Kong",13.310016,59.299999,.027052879,-.20000076
